"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
101,51.9,51.9,48.1,"Steinmaur ZH","Steinmaur hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 51,9 Prozent. Steinmaur sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f3/CHE_Steinmaur_COA.svg/250px-CHE_Steinmaur_COA.svg.png"
102,56.5,56.5,43.5,"Weiach ZH","Mit 56,5 Prozent befürworten die Stimmberechtigten von Weiach die Neutralitätsinitiative. Weiach sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Weiach_COA.svg/250px-CHE_Weiach_COA.svg.png"
111,69.2,69.2,30.8,"Bäretswil ZH","In Bäretswil wird die Neutralitätsinitiative mit 69,2 Prozent angenommen. Bäretswil sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_B%C3%A4retswil_COA.svg/960px-CHE_B%C3%A4retswil_COA.svg.png"
112,70.3,70.3,29.7,"Bubikon ZH","In Bubikon wird die Neutralitätsinitiative mit 70,3 Prozent angenommen. Bubikon sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Bubikon_COA.svg/250px-CHE_Bubikon_COA.svg.png"
113,23.4,23.4,76.6,"Dürnten ZH","Nein zur Neutralitätsinitiative in Dürnten: 76,6 Prozent. Sowohl Dürnten als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_D%C3%BCrnten_COA.svg/250px-CHE_D%C3%BCrnten_COA.svg.png"
114,26.4,26.4,73.6,"Fischenthal ZH","In Fischenthal ist die Neutralitätsinitiative mit 73,6 Prozent der Stimmen gescheitert. Sowohl Fischenthal als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fischenthal_COA.svg/250px-CHE_Fischenthal_COA.svg.png"
115,45.9,45.9,54.1,"Gossau ZH","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Gossau ZH sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Gossau ZH als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Gossau_ZH_COA.svg/250px-CHE_Gossau_ZH_COA.svg.png"
116,59.3,59.3,40.7,"Grüningen ZH","Mit 59,3 Prozent befürworten die Stimmberechtigten von Grüningen die Neutralitätsinitiative. Grüningen sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Gr%C3%BCningen_COA.svg/250px-CHE_Gr%C3%BCningen_COA.svg.png"
117,28.5,28.5,71.5,"Hinwil ZH","Mit 71,5 Prozent wird die Neutralitätsinitiative in Hinwil verworfen. Sowohl Hinwil als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Hinwil_COA.svg/250px-CHE_Hinwil_COA.svg.png"
118,32.7,32.7,67.3,"Rüti ZH","67,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rüti ZH haben die Neutralitätsinitiative abgelehnt. Sowohl Rüti ZH als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_R%C3%BCti_ZH_COA.svg/250px-CHE_R%C3%BCti_ZH_COA.svg.png"
119,52.3,52.3,47.7,"Seegräben ZH","Mit 52,3 Prozent befürworten die Stimmberechtigten von Seegräben die Neutralitätsinitiative. Seegräben sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Seegr%C3%A4ben_COA.svg/250px-CHE_Seegr%C3%A4ben_COA.svg.png"
120,53.4,53.4,46.6,"Wald ZH","Die Neutralitätsinitiative erreicht in Wald ZH 53,4 Prozent Ja-Stimmen. Wald ZH sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Wald-blazon-modern.svg/250px-Wald-blazon-modern.svg.png"
121,49.2,49.2,50.8,"Wetzikon ZH","50,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wetzikon ZH haben die Neutralitätsinitiative abgelehnt. Sowohl Wetzikon ZH als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wetzikon_COA.svg/250px-CHE_Wetzikon_COA.svg.png"
131,62.3,62.3,37.7,"Adliswil ZH","Ja zur Neutralitätsinitiative in Adliswil: 62,3 Prozent. Adliswil sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Adliswil_COA.svg/250px-CHE_Adliswil_COA.svg.png"
135,52.6,52.6,47.4,"Kilchberg ZH","Kilchberg ZH hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 52,6 Prozent. Kilchberg ZH sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Kilchberg_COA.svg/250px-CHE_Kilchberg_COA.svg.png"
136,93.8,93.8,6.2,"Langnau am Albis ZH","Langnau am Albis stimmt der Neutralitätsinitiative mit 93,8 Prozent zu. Langnau am Albis sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Langnau_am_Albis_COA.svg/250px-CHE_Langnau_am_Albis_COA.svg.png"
137,44.1,44.1,55.9,"Oberrieden ZH","Mit 55,9 Prozent wird die Neutralitätsinitiative in Oberrieden verworfen. Sowohl Oberrieden als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oberrieden_COA.svg/250px-CHE_Oberrieden_COA.svg.png"
138,52.6,52.6,47.4,"Richterswil ZH","Ja zur Neutralitätsinitiative in Richterswil: 52,6 Prozent. Richterswil sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Richterswil_COA.svg/960px-CHE_Richterswil_COA.svg.png"
139,45.7,45.7,54.3,"Rüschlikon ZH","In Rüschlikon ist die Neutralitätsinitiative mit 54,3 Prozent der Stimmen gescheitert. Sowohl Rüschlikon als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_R%C3%BCschlikon_COA.svg/250px-CHE_R%C3%BCschlikon_COA.svg.png"
141,40.4,40.4,59.6,"Thalwil ZH","In Thalwil ist die Neutralitätsinitiative mit 59,6 Prozent der Stimmen gescheitert. Sowohl Thalwil als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Thalwil_COA.svg/250px-CHE_Thalwil_COA.svg.png"
151,45.7,45.7,54.3,"Erlenbach ZH","In Erlenbach ZH ist die Neutralitätsinitiative mit 54,3 Prozent der Stimmen gescheitert. Sowohl Erlenbach ZH als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Erlenbach_COA.svg/250px-CHE_Erlenbach_COA.svg.png"
152,48.8,48.8,51.2,"Herrliberg ZH","51,2 Prozent der Stimmbürgerinnen und Stimmbürger von Herrliberg haben die Neutralitätsinitiative abgelehnt. Sowohl Herrliberg als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Herrliberg_COA.svg/250px-CHE_Herrliberg_COA.svg.png"
153,29.3,29.3,70.7,"Hombrechtikon ZH","Mit 70,7 Prozent wird die Neutralitätsinitiative in Hombrechtikon verworfen. Sowohl Hombrechtikon als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Hombrechtikon_COA.svg/250px-CHE_Hombrechtikon_COA.svg.png"
154,44.9,44.9,55.1,"Küsnacht ZH","55,1 Prozent der Stimmbürgerinnen und Stimmbürger von Küsnacht ZH haben die Neutralitätsinitiative abgelehnt. Sowohl Küsnacht ZH als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_K%C3%BCsnacht_COA.svg/250px-CHE_K%C3%BCsnacht_COA.svg.png"
155,85.3,85.3,14.7,"Männedorf ZH","In Männedorf wird die Neutralitätsinitiative mit 85,3 Prozent angenommen. Männedorf sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_M%C3%A4nnedorf_COA.svg/250px-CHE_M%C3%A4nnedorf_COA.svg.png"
156,62.7,62.7,37.3,"Meilen ZH","Mit 62,7 Prozent befürworten die Stimmberechtigten von Meilen die Neutralitätsinitiative. Meilen sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Meilen_COA.svg/250px-CHE_Meilen_COA.svg.png"
157,97.9,97.9,2.1,"Oetwil am See ZH","Die Neutralitätsinitiative erreicht in Oetwil am See 97,9 Prozent Ja-Stimmen. Oetwil am See sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Oetwil_am_See_COA.svg/250px-CHE_Oetwil_am_See_COA.svg.png"
158,90.9,90.9,9.1,"Stäfa ZH","Die Neutralitätsinitiative erreicht in Stäfa 90,9 Prozent Ja-Stimmen. Stäfa sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_St%C3%A4fa_COA.svg/250px-CHE_St%C3%A4fa_COA.svg.png"
159,54.2,54.2,45.8,"Uetikon am See ZH","Mit 54,2 Prozent befürworten die Stimmberechtigten von Uetikon am See die Neutralitätsinitiative. Uetikon am See sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Uetikon_COA.svg/250px-CHE_Uetikon_COA.svg.png"
160,69.2,69.2,30.8,"Zumikon ZH","In Zumikon wird die Neutralitätsinitiative mit 69,2 Prozent angenommen. Zumikon sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Zumikon_COA.svg/250px-CHE_Zumikon_COA.svg.png"
161,90.1,90.1,9.9,"Zollikon ZH","Die Neutralitätsinitiative erreicht in Zollikon 90,1 Prozent Ja-Stimmen. Zollikon sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Zollikon_COA.svg/250px-CHE_Zollikon_COA.svg.png"
172,74.1,74.1,25.9,"Fehraltorf ZH","Die Neutralitätsinitiative erreicht in Fehraltorf 74,1 Prozent Ja-Stimmen. Fehraltorf sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Fehraltorf_COA.svg/330px-CHE_Fehraltorf_COA.svg.png"
173,31.2,31.2,68.8,"Hittnau ZH","Mit 68,8 Prozent wird die Neutralitätsinitiative in Hittnau verworfen. Sowohl Hittnau als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Hittnau_COA.svg/250px-CHE_Hittnau_COA.svg.png"
176,74.5,74.5,25.5,"Lindau ZH","Ja zur Neutralitätsinitiative in Lindau: 74,5 Prozent. Lindau sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Lindau_COA.svg/250px-CHE_Lindau_COA.svg.png"
177,95.7,95.7,4.3,"Pfäffikon ZH","Die Neutralitätsinitiative erreicht in Pfäffikon 95,7 Prozent Ja-Stimmen. Pfäffikon sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Pf%C3%A4ffikon_ZH_COA.svg/960px-CHE_Pf%C3%A4ffikon_ZH_COA.svg.png"
178,3.7,3.7,96.3,"Russikon ZH","In Russikon ist die Neutralitätsinitiative mit 96,3 Prozent der Stimmen gescheitert. Sowohl Russikon als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Russikon_COA.svg/250px-CHE_Russikon_COA.svg.png"
180,47,47,53,"Weisslingen ZH","Nein zur Neutralitätsinitiative in Weisslingen: 53 Prozent. Sowohl Weisslingen als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Weisslingen_COA.svg/250px-CHE_Weisslingen_COA.svg.png"
181,70.6,70.6,29.4,"Wila ZH","Die Neutralitätsinitiative erreicht in Wila 70,6 Prozent Ja-Stimmen. Wila sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Wila_COA.svg/250px-CHE_Wila_COA.svg.png"
182,9.9,9.9,90.1,"Wildberg ZH","In Wildberg ist die Neutralitätsinitiative mit 90,1 Prozent der Stimmen gescheitert. Sowohl Wildberg als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wildberg_COA.svg/250px-CHE_Wildberg_COA.svg.png"
191,41.1,41.1,58.9,"Dübendorf ZH","In Dübendorf ist die Neutralitätsinitiative mit 58,9 Prozent der Stimmen gescheitert. Sowohl Dübendorf als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_D%C3%BCbendorf_COA.svg/250px-CHE_D%C3%BCbendorf_COA.svg.png"
192,64.9,64.9,35.1,"Egg ZH","In Egg ist die Neutralitätsinitiative mit 64,9 Prozent der Stimmen angenommen worden. Egg sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Egg_COA_%28variant%29.svg/250px-CHE_Egg_COA_%28variant%29.svg.png"
193,38.6,38.6,61.4,"Fällanden ZH","61,4 Prozent der Stimmbürgerinnen und Stimmbürger von Fällanden haben die Neutralitätsinitiative abgelehnt. Sowohl Fällanden als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_F%C3%A4llanden_COA.svg/250px-CHE_F%C3%A4llanden_COA.svg.png"
194,55,55,45,"Greifensee ZH","In Greifensee ist die Neutralitätsinitiative mit 55 Prozent der Stimmen angenommen worden. Greifensee sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Greifensee_COA.svg/250px-CHE_Greifensee_COA.svg.png"
195,43,43,57,"Maur ZH","In Maur ist die Neutralitätsinitiative mit 57 Prozent der Stimmen gescheitert. Sowohl Maur als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Maur_COA.svg/250px-CHE_Maur_COA.svg.png"
196,51.3,51.3,48.7,"Mönchaltorf ZH","Ja zur Neutralitätsinitiative in Mönchaltorf: 51,3 Prozent. Mönchaltorf sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_M%C3%B6nchaltorf_COA.svg/250px-CHE_M%C3%B6nchaltorf_COA.svg.png"
197,49,49,51,"Schwerzenbach ZH","Mit 51 Prozent wird die Neutralitätsinitiative in Schwerzenbach verworfen. Sowohl Schwerzenbach als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Schwerzenbach_COA.svg/250px-CHE_Schwerzenbach_COA.svg.png"
198,94.2,94.2,5.8,"Uster ZH","Ja zur Neutralitätsinitiative in Uster: 94,2 Prozent. Uster sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Uster_COA.svg/250px-CHE_Uster_COA.svg.png"
199,92.8,92.8,7.2,"Volketswil ZH","In Volketswil ist die Neutralitätsinitiative mit 92,8 Prozent der Stimmen angenommen worden. Volketswil sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Volketswil_COA.svg/250px-CHE_Volketswil_COA.svg.png"
200,24.6,24.6,75.4,"Wangen-Brüttisellen ZH","In Wangen-Brüttisellen ist die Neutralitätsinitiative mit 75,4 Prozent der Stimmen gescheitert. Sowohl Wangen-Brüttisellen als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Wangen-Br%C3%BCttisellen_COA.svg/250px-CHE_Wangen-Br%C3%BCttisellen_COA.svg.png"
211,23.3,23.3,76.7,"Altikon ZH","76,7 Prozent der Stimmbürgerinnen und Stimmbürger von Altikon haben die Neutralitätsinitiative abgelehnt. Sowohl Altikon als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Altikon_COA.svg/250px-CHE_Altikon_COA.svg.png"
213,40.8,40.8,59.2,"Brütten ZH","59,2 Prozent der Stimmbürgerinnen und Stimmbürger von Brütten haben die Neutralitätsinitiative abgelehnt. Sowohl Brütten als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Br%C3%BCtten_COA.svg/250px-CHE_Br%C3%BCtten_COA.svg.png"
214,98.1,98.1,1.9,"Dägerlen ZH","In Dägerlen ist die Neutralitätsinitiative mit 98,1 Prozent der Stimmen angenommen worden. Dägerlen sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_D%C3%A4gerlen_COA.svg/250px-CHE_D%C3%A4gerlen_COA.svg.png"
215,82.7,82.7,17.3,"Dättlikon ZH","Mit 82,7 Prozent befürworten die Stimmberechtigten von Dättlikon die Neutralitätsinitiative. Dättlikon sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_D%C3%A4ttlikon_COA.svg/250px-CHE_D%C3%A4ttlikon_COA.svg.png"
216,2.6,2.6,97.4,"Dinhard ZH","Mit 97,4 Prozent wird die Neutralitätsinitiative in Dinhard verworfen. Dinhard verzeichnet im Kanton Zürich den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Dinhard_COA.svg/250px-CHE_Dinhard_COA.svg.png"
218,51.4,51.4,48.6,"Ellikon an der Thur ZH","In Ellikon an der Thur ist die Neutralitätsinitiative mit 51,4 Prozent der Stimmen angenommen worden. Ellikon an der Thur sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Ellikon_an_der_Thur_COA.svg/250px-CHE_Ellikon_an_der_Thur_COA.svg.png"
219,6.4,6.4,93.6,"Elsau ZH","93,6 Prozent der Stimmbürgerinnen und Stimmbürger von Elsau haben die Neutralitätsinitiative abgelehnt. Sowohl Elsau als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Elsau_COA.svg/330px-CHE_Elsau_COA.svg.png"
220,3.6,3.6,96.4,"Hagenbuch ZH","96,4 Prozent der Stimmbürgerinnen und Stimmbürger von Hagenbuch haben die Neutralitätsinitiative abgelehnt. Sowohl Hagenbuch als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Hagenbuch_COA.svg/250px-CHE_Hagenbuch_COA.svg.png"
221,26.9,26.9,73.1,"Hettlingen ZH","In Hettlingen ist die Neutralitätsinitiative mit 73,1 Prozent der Stimmen gescheitert. Sowohl Hettlingen als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Hettlingen_COA.svg/250px-CHE_Hettlingen_COA.svg.png"
223,13,13,87,"Neftenbach ZH","87 Prozent der Stimmbürgerinnen und Stimmbürger von Neftenbach haben die Neutralitätsinitiative abgelehnt. Sowohl Neftenbach als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Neftenbach_COA.svg/250px-CHE_Neftenbach_COA.svg.png"
224,72.1,72.1,27.9,"Pfungen ZH","Ja zur Neutralitätsinitiative in Pfungen: 72,1 Prozent. Pfungen sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Pfungen_COA.svg/250px-CHE_Pfungen_COA.svg.png"
225,13.4,13.4,86.6,"Rickenbach ZH","Nein zur Neutralitätsinitiative in Rickenbach ZH: 86,6 Prozent. Sowohl Rickenbach ZH als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Rickenbach_COA.svg/250px-CHE_Rickenbach_COA.svg.png"
226,63.4,63.4,36.6,"Schlatt ZH","Mit 63,4 Prozent befürworten die Stimmberechtigten von Schlatt ZH die Neutralitätsinitiative. Schlatt ZH sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Schlatt_COA.svg/250px-CHE_Schlatt_COA.svg.png"
227,7.3,7.3,92.7,"Seuzach ZH","Mit 92,7 Prozent wird die Neutralitätsinitiative in Seuzach verworfen. Sowohl Seuzach als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Seuzach_COA.svg/250px-CHE_Seuzach_COA.svg.png"
228,81.2,81.2,18.8,"Turbenthal ZH","Turbenthal stimmt der Neutralitätsinitiative mit 81,2 Prozent zu. Turbenthal sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Turbenthal_COA.svg/250px-CHE_Turbenthal_COA.svg.png"
230,79.2,79.2,20.8,"Winterthur ZH","Die Neutralitätsinitiative erreicht in Winterthur 79,2 Prozent Ja-Stimmen. Winterthur sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Wappen_Winterthur.svg/960px-Wappen_Winterthur.svg.png"
