"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
102,46.3,46.3,53.7,"Weiach (ZH)","Con il 53,7 per cento dei voti, Weiach ha respinto l'Iniziativa sull'alimentazione. Divergenza: Weiach dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Weiach_COA.svg/250px-CHE_Weiach_COA.svg.png"
111,67.8,67.8,32.2,"Bäretswil (ZH)","Sì all'Iniziativa sull'alimentazione a Bäretswil: 67,8 per cento. Bäretswil approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_B%C3%A4retswil_COA.svg/960px-CHE_B%C3%A4retswil_COA.svg.png"
112,42.9,42.9,57.1,"Bubikon (ZH)","Con il 57,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Bubikon. Divergenza: Bubikon dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Bubikon_COA.svg/250px-CHE_Bubikon_COA.svg.png"
113,63.5,63.5,36.5,"Dürnten (ZH)","La popolazione di Dürnten approva l'Iniziativa sull'alimentazione con il 63,5 per cento. Dürnten approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_D%C3%BCrnten_COA.svg/250px-CHE_D%C3%BCrnten_COA.svg.png"
114,46.8,46.8,53.2,"Fischenthal (ZH)","La popolazione di Fischenthal respinge l'Iniziativa sull'alimentazione con il 53,2 per cento. Divergenza: Fischenthal dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fischenthal_COA.svg/250px-CHE_Fischenthal_COA.svg.png"
115,66.9,66.9,33.1,"Gossau (ZH)","A Gossau ZH l'Iniziativa sull'alimentazione è stata approvata con il 66,9 per cento. Gossau ZH approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Gossau_ZH_COA.svg/250px-CHE_Gossau_ZH_COA.svg.png"
116,38.5,38.5,61.5,"Grüningen (ZH)","Con il 61,5 per cento dei voti, Grüningen ha respinto l'Iniziativa sull'alimentazione. Divergenza: Grüningen dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Gr%C3%BCningen_COA.svg/250px-CHE_Gr%C3%BCningen_COA.svg.png"
117,72.3,72.3,27.7,"Hinwil (ZH)","Sì all'Iniziativa sull'alimentazione a Hinwil con il 72,3 per cento. Hinwil approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Hinwil_COA.svg/250px-CHE_Hinwil_COA.svg.png"
118,41.3,41.3,58.7,"Rüti (ZH)","La popolazione di Rüti ZH respinge l'Iniziativa sull'alimentazione con il 58,7 per cento. Divergenza: Rüti ZH dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_R%C3%BCti_ZH_COA.svg/250px-CHE_R%C3%BCti_ZH_COA.svg.png"
119,78.9,78.9,21.1,"Seegräben (ZH)","A Seegräben l'Iniziativa sull'alimentazione è stata approvata con il 78,9 per cento. Seegräben approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Seegr%C3%A4ben_COA.svg/250px-CHE_Seegr%C3%A4ben_COA.svg.png"
120,82.8,82.8,17.2,"Wald (ZH)","La popolazione di Wald ZH approva l'Iniziativa sull'alimentazione con il 82,8 per cento. Wald ZH approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Wald-blazon-modern.svg/250px-Wald-blazon-modern.svg.png"
121,31.9,31.9,68.1,"Wetzikon (ZH)","La popolazione di Wetzikon ZH respinge l'Iniziativa sull'alimentazione con il 68,1 per cento. Divergenza: Wetzikon ZH dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wetzikon_COA.svg/250px-CHE_Wetzikon_COA.svg.png"
131,52.2,52.2,47.8,"Adliswil (ZH)","Sì all'Iniziativa sull'alimentazione a Adliswil, con il 52,2 per cento di voti favorevoli. Adliswil approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Adliswil_COA.svg/250px-CHE_Adliswil_COA.svg.png"
135,37.8,37.8,62.2,"Kilchberg (ZH)","A Kilchberg ZH, l'Iniziativa sull'alimentazione è stata respinta con il 62,2 per cento. Divergenza: Kilchberg ZH dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Kilchberg_COA.svg/250px-CHE_Kilchberg_COA.svg.png"
136,43.1,43.1,56.9,"Langnau am Albis (ZH)","La popolazione di Langnau am Albis respinge l'Iniziativa sull'alimentazione con il 56,9 per cento. Divergenza: Langnau am Albis dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Langnau_am_Albis_COA.svg/250px-CHE_Langnau_am_Albis_COA.svg.png"
137,95.1,95.1,4.9,"Oberrieden (ZH)","Sì all'Iniziativa sull'alimentazione a Oberrieden con il 95,1 per cento. Oberrieden approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oberrieden_COA.svg/250px-CHE_Oberrieden_COA.svg.png"
138,23.7,23.7,76.3,"Richterswil (ZH)","La popolazione di Richterswil respinge l'Iniziativa sull'alimentazione con il 76,3 per cento. Divergenza: Richterswil dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Richterswil_COA.svg/960px-CHE_Richterswil_COA.svg.png"
139,73.7,73.7,26.3,"Rüschlikon (ZH)","Sì all'Iniziativa sull'alimentazione a Rüschlikon: 73,7 per cento. Rüschlikon approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_R%C3%BCschlikon_COA.svg/250px-CHE_R%C3%BCschlikon_COA.svg.png"
141,21,21,79,"Thalwil (ZH)","Con il 79 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Thalwil. Divergenza: Thalwil dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Thalwil_COA.svg/250px-CHE_Thalwil_COA.svg.png"
151,67,67,33,"Erlenbach (ZH)","Sì all'Iniziativa sull'alimentazione a Erlenbach ZH: 67 per cento. Erlenbach ZH approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Erlenbach_COA.svg/250px-CHE_Erlenbach_COA.svg.png"
152,47.1,47.1,52.9,"Herrliberg (ZH)","A Herrliberg, l'Iniziativa sull'alimentazione è stata respinta con il 52,9 per cento. Divergenza: Herrliberg dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Herrliberg_COA.svg/250px-CHE_Herrliberg_COA.svg.png"
153,39.6,39.6,60.4,"Hombrechtikon (ZH)","A Hombrechtikon l'Iniziativa sull'alimentazione non ottiene la maggioranza: 60,4 per cento di no. Divergenza: Hombrechtikon dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Hombrechtikon_COA.svg/250px-CHE_Hombrechtikon_COA.svg.png"
154,83.6,83.6,16.4,"Küsnacht (ZH)","A Küsnacht ZH, l'Iniziativa sull'alimentazione è stata approvata con il 83,6 per cento. Küsnacht ZH approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_K%C3%BCsnacht_COA.svg/250px-CHE_K%C3%BCsnacht_COA.svg.png"
155,75.8,75.8,24.2,"Männedorf (ZH)","Sì all'Iniziativa sull'alimentazione a Männedorf: 75,8 per cento. Männedorf approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_M%C3%A4nnedorf_COA.svg/250px-CHE_M%C3%A4nnedorf_COA.svg.png"
156,77.7,77.7,22.3,"Meilen (ZH)","A Meilen l'Iniziativa sull'alimentazione è stata approvata con il 77,7 per cento. Meilen approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Meilen_COA.svg/250px-CHE_Meilen_COA.svg.png"
157,81.9,81.9,18.1,"Oetwil am See (ZH)","La popolazione di Oetwil am See approva l'Iniziativa sull'alimentazione con il 81,9 per cento. Oetwil am See approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Oetwil_am_See_COA.svg/250px-CHE_Oetwil_am_See_COA.svg.png"
158,28.1,28.1,71.9,"Stäfa (ZH)","A Stäfa l'Iniziativa sull'alimentazione è stata respinta con il 71,9 per cento. Divergenza: Stäfa dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_St%C3%A4fa_COA.svg/250px-CHE_St%C3%A4fa_COA.svg.png"
159,22.9,22.9,77.1,"Uetikon am See (ZH)","Con il 77,1 per cento dei voti, Uetikon am See ha respinto l'Iniziativa sull'alimentazione. Divergenza: Uetikon am See dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Uetikon_COA.svg/250px-CHE_Uetikon_COA.svg.png"
160,51,51,49,"Zumikon (ZH)","Sì all'Iniziativa sull'alimentazione a Zumikon: 51 per cento. Zumikon approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Zumikon_COA.svg/250px-CHE_Zumikon_COA.svg.png"
161,65.6,65.6,34.4,"Zollikon (ZH)","La popolazione di Zollikon approva l'Iniziativa sull'alimentazione con il 65,6 per cento. Zollikon approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Zollikon_COA.svg/250px-CHE_Zollikon_COA.svg.png"
172,86.9,86.9,13.1,"Fehraltorf (ZH)","La popolazione di Fehraltorf approva l'Iniziativa sull'alimentazione con il 86,9 per cento. Fehraltorf approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Fehraltorf_COA.svg/330px-CHE_Fehraltorf_COA.svg.png"
173,49.8,49.8,50.2,"Hittnau (ZH)","A Hittnau l'Iniziativa sull'alimentazione non ottiene la maggioranza: 50,2 per cento di no. Divergenza: Hittnau dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Hittnau_COA.svg/250px-CHE_Hittnau_COA.svg.png"
176,52.8,52.8,47.2,"Lindau (ZH)","Sì all'Iniziativa sull'alimentazione a Lindau, con il 52,8 per cento di voti favorevoli. Lindau approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Lindau_COA.svg/250px-CHE_Lindau_COA.svg.png"
177,74.7,74.7,25.3,"Pfäffikon (ZH)","La popolazione di Pfäffikon approva l'Iniziativa sull'alimentazione con il 74,7 per cento. Pfäffikon approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Pf%C3%A4ffikon_ZH_COA.svg/960px-CHE_Pf%C3%A4ffikon_ZH_COA.svg.png"
178,43.3,43.3,56.7,"Russikon (ZH)","La popolazione di Russikon respinge l'Iniziativa sull'alimentazione con il 56,7 per cento. Divergenza: Russikon dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Russikon_COA.svg/250px-CHE_Russikon_COA.svg.png"
180,64.6,64.6,35.4,"Weisslingen (ZH)","La popolazione di Weisslingen approva l'Iniziativa sull'alimentazione con il 64,6 per cento. Weisslingen approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Weisslingen_COA.svg/250px-CHE_Weisslingen_COA.svg.png"
181,99.7,99.7,0.3,"Wila (ZH)","La popolazione di Wila approva l'Iniziativa sull'alimentazione con il 99,7 per cento. Nel cantone di Zurigo, Wila ha ottenuto il più alto tasso di sì per l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Wila_COA.svg/250px-CHE_Wila_COA.svg.png"
182,86.9,86.9,13.1,"Wildberg (ZH)","Sì all'Iniziativa sull'alimentazione a Wildberg, con il 86,9 per cento di voti favorevoli. Wildberg approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wildberg_COA.svg/250px-CHE_Wildberg_COA.svg.png"
191,34.3,34.3,65.7,"Dübendorf (ZH)","La popolazione di Dübendorf respinge l'Iniziativa sull'alimentazione con il 65,7 per cento. Divergenza: Dübendorf dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_D%C3%BCbendorf_COA.svg/250px-CHE_D%C3%BCbendorf_COA.svg.png"
192,59.9,59.9,40.1,"Egg (ZH)","Sì all'Iniziativa sull'alimentazione a Egg con il 59,9 per cento. Egg approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Egg_COA_%28variant%29.svg/250px-CHE_Egg_COA_%28variant%29.svg.png"
193,60.4,60.4,39.6,"Fällanden (ZH)","A Fällanden, l'Iniziativa sull'alimentazione è stata approvata con il 60,4 per cento. Fällanden approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_F%C3%A4llanden_COA.svg/250px-CHE_F%C3%A4llanden_COA.svg.png"
194,64.2,64.2,35.8,"Greifensee (ZH)","Sì all'Iniziativa sull'alimentazione a Greifensee con il 64,2 per cento. Greifensee approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Greifensee_COA.svg/250px-CHE_Greifensee_COA.svg.png"
195,82.3,82.3,17.7,"Maur (ZH)","Sì all'Iniziativa sull'alimentazione a Maur, con il 82,3 per cento di voti favorevoli. Maur approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Maur_COA.svg/250px-CHE_Maur_COA.svg.png"
196,6.8,6.8,93.2,"Mönchaltorf (ZH)","La popolazione di Mönchaltorf respinge l'Iniziativa sull'alimentazione con il 93,2 per cento. Divergenza: Mönchaltorf dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_M%C3%B6nchaltorf_COA.svg/250px-CHE_M%C3%B6nchaltorf_COA.svg.png"
197,36.8,36.8,63.2,"Schwerzenbach (ZH)","A Schwerzenbach l'Iniziativa sull'alimentazione non ottiene la maggioranza: 63,2 per cento di no. Divergenza: Schwerzenbach dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Schwerzenbach_COA.svg/250px-CHE_Schwerzenbach_COA.svg.png"
198,70,70,30,"Uster (ZH)","Sì all'Iniziativa sull'alimentazione a Uster, con il 70 per cento di voti favorevoli. Uster approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Uster_COA.svg/250px-CHE_Uster_COA.svg.png"
199,47.6,47.6,52.4,"Volketswil (ZH)","A Volketswil l'Iniziativa sull'alimentazione non ottiene la maggioranza: 52,4 per cento di no. Divergenza: Volketswil dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Volketswil_COA.svg/250px-CHE_Volketswil_COA.svg.png"
200,94.2,94.2,5.8,"Wangen-Brüttisellen (ZH)","Sì all'Iniziativa sull'alimentazione a Wangen-Brüttisellen: 94,2 per cento. Wangen-Brüttisellen approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Wangen-Br%C3%BCttisellen_COA.svg/250px-CHE_Wangen-Br%C3%BCttisellen_COA.svg.png"
211,54.7,54.7,45.3,"Altikon (ZH)","A Altikon, l'Iniziativa sull'alimentazione è stata approvata con il 54,7 per cento. Altikon approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Altikon_COA.svg/250px-CHE_Altikon_COA.svg.png"
213,32,32,68,"Brütten (ZH)","La popolazione di Brütten respinge l'Iniziativa sull'alimentazione con il 68 per cento. Divergenza: Brütten dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Br%C3%BCtten_COA.svg/250px-CHE_Br%C3%BCtten_COA.svg.png"
214,13.9,13.9,86.1,"Dägerlen (ZH)","A Dägerlen l'Iniziativa sull'alimentazione non ottiene la maggioranza: 86,1 per cento di no. Divergenza: Dägerlen dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_D%C3%A4gerlen_COA.svg/250px-CHE_D%C3%A4gerlen_COA.svg.png"
215,92.4,92.4,7.6,"Dättlikon (ZH)","A Dättlikon l'Iniziativa sull'alimentazione è stata approvata con il 92,4 per cento. Dättlikon approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_D%C3%A4ttlikon_COA.svg/250px-CHE_D%C3%A4ttlikon_COA.svg.png"
216,50.4,50.4,49.6,"Dinhard (ZH)","Sì all'Iniziativa sull'alimentazione a Dinhard con il 50,4 per cento. Dinhard approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Dinhard_COA.svg/250px-CHE_Dinhard_COA.svg.png"
218,22.8,22.8,77.2,"Ellikon an der Thur (ZH)","A Ellikon an der Thur l'Iniziativa sull'alimentazione non ottiene la maggioranza: 77,2 per cento di no. Divergenza: Ellikon an der Thur dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Ellikon_an_der_Thur_COA.svg/250px-CHE_Ellikon_an_der_Thur_COA.svg.png"
219,5.1,5.1,94.9,"Elsau (ZH)","A Elsau, l'Iniziativa sull'alimentazione è stata respinta con il 94,9 per cento. Divergenza: Elsau dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Elsau_COA.svg/330px-CHE_Elsau_COA.svg.png"
220,35.6,35.6,64.4,"Hagenbuch (ZH)","A Hagenbuch, l'Iniziativa sull'alimentazione è stata respinta con il 64,4 per cento. Divergenza: Hagenbuch dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Hagenbuch_COA.svg/250px-CHE_Hagenbuch_COA.svg.png"
221,33.1,33.1,66.9,"Hettlingen (ZH)","La popolazione di Hettlingen respinge l'Iniziativa sull'alimentazione con il 66,9 per cento. Divergenza: Hettlingen dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Hettlingen_COA.svg/250px-CHE_Hettlingen_COA.svg.png"
223,29.9,29.9,70.1,"Neftenbach (ZH)","A Neftenbach, l'Iniziativa sull'alimentazione è stata respinta con il 70,1 per cento. Divergenza: Neftenbach dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Neftenbach_COA.svg/250px-CHE_Neftenbach_COA.svg.png"
224,11.4,11.4,88.6,"Pfungen (ZH)","La popolazione di Pfungen respinge l'Iniziativa sull'alimentazione con il 88,6 per cento. Divergenza: Pfungen dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Pfungen_COA.svg/250px-CHE_Pfungen_COA.svg.png"
225,71.7,71.7,28.3,"Rickenbach (ZH)","La popolazione di Rickenbach ZH approva l'Iniziativa sull'alimentazione con il 71,7 per cento. Rickenbach ZH approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Rickenbach_COA.svg/250px-CHE_Rickenbach_COA.svg.png"
226,81.4,81.4,18.6,"Schlatt (ZH)","A Schlatt ZH l'Iniziativa sull'alimentazione è stata approvata con il 81,4 per cento. Schlatt ZH approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Schlatt_COA.svg/250px-CHE_Schlatt_COA.svg.png"
227,33.5,33.5,66.5,"Seuzach (ZH)","A Seuzach l'Iniziativa sull'alimentazione non ottiene la maggioranza: 66,5 per cento di no. Divergenza: Seuzach dice no all'Iniziativa sull'alimentazione, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Seuzach_COA.svg/250px-CHE_Seuzach_COA.svg.png"
228,68.6,68.6,31.4,"Turbenthal (ZH)","A Turbenthal, l'Iniziativa sull'alimentazione è stata approvata con il 68,6 per cento. Turbenthal approva l'Iniziativa sull'alimentazione, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Turbenthal_COA.svg/250px-CHE_Turbenthal_COA.svg.png"
