"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
111,32.5,32.5,67.5,"Bäretswil (ZH)","Con il 67,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Bäretswil. Divergenza: Bäretswil dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_B%C3%A4retswil_COA.svg/960px-CHE_B%C3%A4retswil_COA.svg.png"
112,37.8,37.8,62.2,"Bubikon (ZH)","Con il 62,2 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Bubikon. Divergenza: Bubikon dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Bubikon_COA.svg/250px-CHE_Bubikon_COA.svg.png"
113,49.9,49.9,50.1,"Dürnten (ZH)","A Dürnten l'Iniziativa sulla neutralità è stata respinta con il 50,1 per cento. Divergenza: Dürnten dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_D%C3%BCrnten_COA.svg/250px-CHE_D%C3%BCrnten_COA.svg.png"
114,47.2,47.2,52.8,"Fischenthal (ZH)","La popolazione di Fischenthal respinge l'Iniziativa sulla neutralità con il 52,8 per cento. Divergenza: Fischenthal dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fischenthal_COA.svg/250px-CHE_Fischenthal_COA.svg.png"
115,71.8,71.8,28.2,"Gossau (ZH)","A Gossau ZH l'Iniziativa sulla neutralità è stata approvata con il 71,8 per cento. Gossau ZH approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Gossau_ZH_COA.svg/250px-CHE_Gossau_ZH_COA.svg.png"
116,49.4,49.4,50.6,"Grüningen (ZH)","Con il 50,6 per cento dei voti, Grüningen ha respinto l'Iniziativa sulla neutralità. Divergenza: Grüningen dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_Gr%C3%BCningen_COA.svg/250px-CHE_Gr%C3%BCningen_COA.svg.png"
117,46.1,46.1,53.9,"Hinwil (ZH)","A Hinwil l'Iniziativa sulla neutralità non ottiene la maggioranza: 53,9 per cento di no. Divergenza: Hinwil dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Hinwil_COA.svg/250px-CHE_Hinwil_COA.svg.png"
118,45,45,55,"Rüti (ZH)","La popolazione di Rüti ZH respinge l'Iniziativa sulla neutralità con il 55 per cento. Divergenza: Rüti ZH dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_R%C3%BCti_ZH_COA.svg/250px-CHE_R%C3%BCti_ZH_COA.svg.png"
119,94.1,94.1,5.9,"Seegräben (ZH)","A Seegräben l'Iniziativa sulla neutralità è stata approvata con il 94,1 per cento. Seegräben approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Seegr%C3%A4ben_COA.svg/250px-CHE_Seegr%C3%A4ben_COA.svg.png"
120,42.8,42.8,57.2,"Wald (ZH)","A Wald ZH l'Iniziativa sulla neutralità è stata respinta con il 57,2 per cento. Divergenza: Wald ZH dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Wald-blazon-modern.svg/250px-Wald-blazon-modern.svg.png"
121,46.6,46.6,53.4,"Wetzikon (ZH)","La popolazione di Wetzikon ZH respinge l'Iniziativa sulla neutralità con il 53,4 per cento. Divergenza: Wetzikon ZH dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wetzikon_COA.svg/250px-CHE_Wetzikon_COA.svg.png"
131,24.9,24.9,75.1,"Adliswil (ZH)","La popolazione di Adliswil respinge l'Iniziativa sulla neutralità con il 75,1 per cento. Divergenza: Adliswil dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Adliswil_COA.svg/250px-CHE_Adliswil_COA.svg.png"
135,77.1,77.1,22.9,"Kilchberg (ZH)","A Kilchberg ZH, l'Iniziativa sulla neutralità è approvata con il 77,1 per cento. Kilchberg ZH approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Kilchberg_COA.svg/250px-CHE_Kilchberg_COA.svg.png"
136,14.8,14.8,85.2,"Langnau am Albis (ZH)","La popolazione di Langnau am Albis respinge l'Iniziativa sulla neutralità con il 85,2 per cento. Divergenza: Langnau am Albis dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Langnau_am_Albis_COA.svg/250px-CHE_Langnau_am_Albis_COA.svg.png"
137,44.6,44.6,55.4,"Oberrieden (ZH)","A Oberrieden l'Iniziativa sulla neutralità non ottiene la maggioranza: 55,4 per cento di no. Divergenza: Oberrieden dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oberrieden_COA.svg/250px-CHE_Oberrieden_COA.svg.png"
138,40.8,40.8,59.2,"Richterswil (ZH)","La popolazione di Richterswil respinge l'Iniziativa sulla neutralità con il 59,2 per cento. Divergenza: Richterswil dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Richterswil_COA.svg/960px-CHE_Richterswil_COA.svg.png"
139,30.9,30.9,69.1,"Rüschlikon (ZH)","Con il 69,1 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Rüschlikon. Divergenza: Rüschlikon dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_R%C3%BCschlikon_COA.svg/250px-CHE_R%C3%BCschlikon_COA.svg.png"
141,70.1,70.1,29.9,"Thalwil (ZH)","Sì all'Iniziativa sulla neutralità a Thalwil: 70,1 per cento. Thalwil approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Thalwil_COA.svg/250px-CHE_Thalwil_COA.svg.png"
151,97.4,97.4,2.6,"Erlenbach (ZH)","Sì all'Iniziativa sulla neutralità a Erlenbach ZH: 97,4 per cento. Erlenbach ZH approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Erlenbach_COA.svg/250px-CHE_Erlenbach_COA.svg.png"
152,48.6,48.6,51.4,"Herrliberg (ZH)","A Herrliberg, l'Iniziativa sulla neutralità è stata respinta con il 51,4 per cento. Divergenza: Herrliberg dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Herrliberg_COA.svg/250px-CHE_Herrliberg_COA.svg.png"
153,52,52,48,"Hombrechtikon (ZH)","Sì all'Iniziativa sulla neutralità a Hombrechtikon con il 52 per cento. Hombrechtikon approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Hombrechtikon_COA.svg/250px-CHE_Hombrechtikon_COA.svg.png"
154,85,85,15,"Küsnacht (ZH)","A Küsnacht ZH, l'Iniziativa sulla neutralità è stata approvata con il 85 per cento. Küsnacht ZH approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_K%C3%BCsnacht_COA.svg/250px-CHE_K%C3%BCsnacht_COA.svg.png"
155,77.8,77.8,22.2,"Männedorf (ZH)","Sì all'Iniziativa sulla neutralità a Männedorf: 77,8 per cento. Männedorf approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_M%C3%A4nnedorf_COA.svg/250px-CHE_M%C3%A4nnedorf_COA.svg.png"
156,81.6,81.6,18.4,"Meilen (ZH)","A Meilen l'Iniziativa sulla neutralità è stata approvata con il 81,6 per cento. Meilen approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Meilen_COA.svg/250px-CHE_Meilen_COA.svg.png"
157,45.9,45.9,54.1,"Oetwil am See (ZH)","A Oetwil am See l'Iniziativa sulla neutralità è stata respinta con il 54,1 per cento. Divergenza: Oetwil am See dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Oetwil_am_See_COA.svg/250px-CHE_Oetwil_am_See_COA.svg.png"
158,47.1,47.1,52.9,"Stäfa (ZH)","A Stäfa l'Iniziativa sulla neutralità è stata respinta con il 52,9 per cento. Divergenza: Stäfa dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_St%C3%A4fa_COA.svg/250px-CHE_St%C3%A4fa_COA.svg.png"
159,40.6,40.6,59.4,"Uetikon am See (ZH)","Con il 59,4 per cento dei voti, Uetikon am See ha respinto l'Iniziativa sulla neutralità. Divergenza: Uetikon am See dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Uetikon_COA.svg/250px-CHE_Uetikon_COA.svg.png"
160,52.2,52.2,47.8,"Zumikon (ZH)","Sì all'Iniziativa sulla neutralità a Zumikon: 52,2 per cento. Zumikon approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/CHE_Zumikon_COA.svg/250px-CHE_Zumikon_COA.svg.png"
161,31.7,31.7,68.3,"Zollikon (ZH)","A Zollikon l'Iniziativa sulla neutralità è stata respinta con il 68,3 per cento. Divergenza: Zollikon dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Zollikon_COA.svg/250px-CHE_Zollikon_COA.svg.png"
172,65.6,65.6,34.4,"Fehraltorf (ZH)","La popolazione di Fehraltorf approva l'Iniziativa sulla neutralità con il 65,6 per cento. Fehraltorf approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Fehraltorf_COA.svg/330px-CHE_Fehraltorf_COA.svg.png"
173,65.7,65.7,34.3,"Hittnau (ZH)","Sì all'Iniziativa sulla neutralità a Hittnau con il 65,7 per cento. Hittnau approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Hittnau_COA.svg/250px-CHE_Hittnau_COA.svg.png"
176,47.9,47.9,52.1,"Lindau (ZH)","La popolazione di Lindau respinge l'Iniziativa sulla neutralità con il 52,1 per cento. Divergenza: Lindau dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Lindau_COA.svg/250px-CHE_Lindau_COA.svg.png"
177,87.8,87.8,12.2,"Pfäffikon (ZH)","La popolazione di Pfäffikon approva l'Iniziativa sulla neutralità con il 87,8 per cento. Pfäffikon approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Pf%C3%A4ffikon_ZH_COA.svg/960px-CHE_Pf%C3%A4ffikon_ZH_COA.svg.png"
178,80.5,80.5,19.5,"Russikon (ZH)","Sì all'Iniziativa sulla neutralità a Russikon, con il 80,5 per cento di voti favorevoli. Russikon approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Russikon_COA.svg/250px-CHE_Russikon_COA.svg.png"
180,47.4,47.4,52.6,"Weisslingen (ZH)","A Weisslingen l'Iniziativa sulla neutralità è stata respinta con il 52,6 per cento. Divergenza: Weisslingen dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Weisslingen_COA.svg/250px-CHE_Weisslingen_COA.svg.png"
181,63,63,37,"Wila (ZH)","La popolazione di Wila approva l'Iniziativa sulla neutralità con il 63 per cento. Wila approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Wila_COA.svg/250px-CHE_Wila_COA.svg.png"
182,74.8,74.8,25.2,"Wildberg (ZH)","Sì all'Iniziativa sulla neutralità a Wildberg, con il 74,8 per cento di voti favorevoli. Wildberg approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Wildberg_COA.svg/250px-CHE_Wildberg_COA.svg.png"
191,44.2,44.2,55.8,"Dübendorf (ZH)","La popolazione di Dübendorf respinge l'Iniziativa sulla neutralità con il 55,8 per cento. Divergenza: Dübendorf dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_D%C3%BCbendorf_COA.svg/250px-CHE_D%C3%BCbendorf_COA.svg.png"
192,22.7,22.7,77.3,"Egg (ZH)","A Egg l'Iniziativa sulla neutralità non ottiene la maggioranza: 77,3 per cento di no. Divergenza: Egg dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Egg_COA_%28variant%29.svg/250px-CHE_Egg_COA_%28variant%29.svg.png"
193,6.5,6.5,93.5,"Fällanden (ZH)","La popolazione di Fällanden respinge l'Iniziativa sulla neutralità con il 93,5 per cento. Divergenza: Fällanden dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_F%C3%A4llanden_COA.svg/250px-CHE_F%C3%A4llanden_COA.svg.png"
194,26.8,26.8,73.2,"Greifensee (ZH)","A Greifensee l'Iniziativa sulla neutralità non ottiene la maggioranza: 73,2 per cento di no. Divergenza: Greifensee dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Greifensee_COA.svg/250px-CHE_Greifensee_COA.svg.png"
195,50.9,50.9,49.1,"Maur (ZH)","Sì all'Iniziativa sulla neutralità a Maur, con il 50,9 per cento di voti favorevoli. Maur approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Maur_COA.svg/250px-CHE_Maur_COA.svg.png"
196,25.4,25.4,74.6,"Mönchaltorf (ZH)","La popolazione di Mönchaltorf respinge l'Iniziativa sulla neutralità con il 74,6 per cento. Divergenza: Mönchaltorf dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_M%C3%B6nchaltorf_COA.svg/250px-CHE_M%C3%B6nchaltorf_COA.svg.png"
197,93.2,93.2,6.8,"Schwerzenbach (ZH)","Sì all'Iniziativa sulla neutralità a Schwerzenbach con il 93,2 per cento. Schwerzenbach approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Schwerzenbach_COA.svg/250px-CHE_Schwerzenbach_COA.svg.png"
198,49.7,49.7,50.3,"Uster (ZH)","La popolazione di Uster respinge l'Iniziativa sulla neutralità con il 50,3 per cento. Divergenza: Uster dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Uster_COA.svg/250px-CHE_Uster_COA.svg.png"
199,83.7,83.7,16.3,"Volketswil (ZH)","Sì all'Iniziativa sulla neutralità a Volketswil con il 83,7 per cento. Volketswil approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Volketswil_COA.svg/250px-CHE_Volketswil_COA.svg.png"
200,39.3,39.3,60.7,"Wangen-Brüttisellen (ZH)","Con il 60,7 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Wangen-Brüttisellen. Divergenza: Wangen-Brüttisellen dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Wangen-Br%C3%BCttisellen_COA.svg/250px-CHE_Wangen-Br%C3%BCttisellen_COA.svg.png"
211,99.6,99.6,0.4,"Altikon (ZH)","A Altikon, l'Iniziativa sulla neutralità è stata approvata con il 99,6 per cento. Nel cantone di Zurigo, Altikon ha ottenuto il più alto tasso di sì per l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Altikon_COA.svg/250px-CHE_Altikon_COA.svg.png"
213,29.9,29.9,70.1,"Brütten (ZH)","La popolazione di Brütten respinge l'Iniziativa sulla neutralità con il 70,1 per cento. Divergenza: Brütten dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Br%C3%BCtten_COA.svg/250px-CHE_Br%C3%BCtten_COA.svg.png"
214,21.6,21.6,78.4,"Dägerlen (ZH)","A Dägerlen l'Iniziativa sulla neutralità non ottiene la maggioranza: 78,4 per cento di no. Divergenza: Dägerlen dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_D%C3%A4gerlen_COA.svg/250px-CHE_D%C3%A4gerlen_COA.svg.png"
215,30.6,30.6,69.4,"Dättlikon (ZH)","Con il 69,4 per cento dei voti, Dättlikon ha respinto l'Iniziativa sulla neutralità. Divergenza: Dättlikon dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_D%C3%A4ttlikon_COA.svg/250px-CHE_D%C3%A4ttlikon_COA.svg.png"
216,23.5,23.5,76.5,"Dinhard (ZH)","A Dinhard l'Iniziativa sulla neutralità non ottiene la maggioranza: 76,5 per cento di no. Divergenza: Dinhard dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Dinhard_COA.svg/250px-CHE_Dinhard_COA.svg.png"
218,25,25,75,"Ellikon an der Thur (ZH)","A Ellikon an der Thur l'Iniziativa sulla neutralità non ottiene la maggioranza: 75 per cento di no. Divergenza: Ellikon an der Thur dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Ellikon_an_der_Thur_COA.svg/250px-CHE_Ellikon_an_der_Thur_COA.svg.png"
219,54.4,54.4,45.6,"Elsau (ZH)","A Elsau, l'Iniziativa sulla neutralità è approvata con il 54,4 per cento. Elsau approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Elsau_COA.svg/330px-CHE_Elsau_COA.svg.png"
220,44.3,44.3,55.7,"Hagenbuch (ZH)","A Hagenbuch, l'Iniziativa sulla neutralità è stata respinta con il 55,7 per cento. Divergenza: Hagenbuch dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Hagenbuch_COA.svg/250px-CHE_Hagenbuch_COA.svg.png"
221,40,40,60,"Hettlingen (ZH)","La popolazione di Hettlingen respinge l'Iniziativa sulla neutralità con il 60 per cento. Divergenza: Hettlingen dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Hettlingen_COA.svg/250px-CHE_Hettlingen_COA.svg.png"
223,54.6,54.6,45.4,"Neftenbach (ZH)","A Neftenbach, l'Iniziativa sulla neutralità è approvata con il 54,6 per cento. Neftenbach approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Neftenbach_COA.svg/250px-CHE_Neftenbach_COA.svg.png"
224,52.1,52.1,47.9,"Pfungen (ZH)","Sì all'Iniziativa sulla neutralità a Pfungen, con il 52,1 per cento di voti favorevoli. Pfungen approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Pfungen_COA.svg/250px-CHE_Pfungen_COA.svg.png"
225,84.2,84.2,15.8,"Rickenbach (ZH)","La popolazione di Rickenbach ZH approva l'Iniziativa sulla neutralità con il 84,2 per cento. Rickenbach ZH approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Rickenbach_COA.svg/250px-CHE_Rickenbach_COA.svg.png"
226,85.7,85.7,14.3,"Schlatt (ZH)","A Schlatt ZH l'Iniziativa sulla neutralità è stata approvata con il 85,7 per cento. Schlatt ZH approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Schlatt_COA.svg/250px-CHE_Schlatt_COA.svg.png"
227,2.7,2.7,97.3,"Seuzach (ZH)","A Seuzach l'Iniziativa sulla neutralità non ottiene la maggioranza: 97,3 per cento di no. Divergenza: Seuzach dice no all'Iniziativa sulla neutralità, il cantone Zurigo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Seuzach_COA.svg/250px-CHE_Seuzach_COA.svg.png"
228,95.5,95.5,4.5,"Turbenthal (ZH)","A Turbenthal, l'Iniziativa sulla neutralità è stata approvata con il 95,5 per cento. Turbenthal approva l'Iniziativa sulla neutralità, così come il cantone Zurigo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Turbenthal_COA.svg/250px-CHE_Turbenthal_COA.svg.png"
