"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
973,52.7,52.7,47.3,"Bettenhausen (BE)","A Bettenhausen, les habitants disent oui à 52,7 pour cent à l'initiative ""pour une alimentation sûre"". Bettenhausen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Bettenhausen_COA.svg/500px-CHE_Bettenhausen_COA.svg.png"
975,49.7,49.7,50.3,"Farnern (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Farnern. Ils ont refusé le texte à 50,3 pour cent. Farnern a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Farnern_COA.svg/500px-CHE_Farnern_COA.svg.png"
976,61.1,61.1,38.9,"Graben (BE)","Les habitants de Graben acceptent à 61,1 pour cent l'initiative ""pour une alimentation sûre"". Graben a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Graben_BE_COA.svg/960px-CHE_Graben_BE_COA.svg.png"
977,30.8,30.8,69.2,"Heimenhausen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Heimenhausen. Ils ont refusé le texte à 69,2 pour cent. Heimenhausen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Heimenhausen_COA.svg/500px-CHE_Heimenhausen_COA.svg.png"
979,48.9,48.9,51.1,"Herzogenbuchsee (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Herzogenbuchsee. Ils ont refusé le texte à 51,1 pour cent. Herzogenbuchsee a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Herzogenbuchsee_COA.svg/500px-CHE_Herzogenbuchsee_COA.svg.png"
980,68,68,32,"Inkwil (BE)","La population d'Inkwil approuve à 68 pour cent l'initiative ""pour une alimentation sûre"". Inkwil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Inkwil_COA.svg/500px-CHE_Inkwil_COA.svg.png"
981,40.2,40.2,59.8,"Niederbipp (BE)","La population de Niederbipp rejette à 59,8 pour cent des voix l'initiative ""pour une alimentation sûre"". Niederbipp a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Niederbipp_COA.svg/500px-CHE_Niederbipp_COA.svg.png"
982,57.6,57.6,42.4,"Niederönz (BE)","Niederönz dit oui à 57,6 pour cent à l'initiative ""pour une alimentation sûre"". Niederönz a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Nieder%C3%B6nz_COA.svg/500px-CHE_Nieder%C3%B6nz_COA.svg.png"
983,18.1,18.1,81.9,"Oberbipp (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 81,9 pour cent à Oberbipp. Oberbipp a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Oberbipp_COA.svg/500px-CHE_Oberbipp_COA.svg.png"
985,65.5,65.5,34.5,"Ochlenberg (BE)","La population d'Ochlenberg approuve à 65,5 pour cent l'initiative ""pour une alimentation sûre"". Ochlenberg a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Ochlenberg_COA.svg/500px-CHE_Ochlenberg_COA.svg.png"
987,40.3,40.3,59.7,"Rumisberg (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Rumisberg. Les habitants ont refusé le texte à 59,7 pour cent. Rumisberg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Rumisberg_COA.svg/500px-CHE_Rumisberg_COA.svg.png"
988,43.2,43.2,56.8,"Seeberg (BE)","La population de Seeberg rejette à 56,8 pour cent des voix l'initiative ""pour une alimentation sûre"". Seeberg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Seeberg_COA.svg/960px-CHE_Seeberg_COA.svg.png"
989,51.9,51.9,48.1,"Thörigen (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 51,9 pour cent de oui à Thörigen. Thörigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Th%C3%B6rigen_COA.svg/500px-CHE_Th%C3%B6rigen_COA.svg.png"
990,60.3,60.3,39.7,"Walliswil bei Niederbipp (BE)","Les habitants de Walliswil bei Niederbipp acceptent à 60,3 pour cent l'initiative ""pour une alimentation sûre"". Walliswil bei Niederbipp a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Walliswil_bei_Niederbipp_COA.svg/500px-CHE_Walliswil_bei_Niederbipp_COA.svg.png"
991,46.2,46.2,53.8,"Walliswil bei Wangen (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Walliswil bei Wangen. Les habitants ont refusé le texte à 53,8 pour cent. Walliswil bei Wangen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Walliswil_bei_Wangen_COA.svg/960px-CHE_Walliswil_bei_Wangen_COA.svg.png"
992,98.9,98.9,1.1,"Wangen an der Aare (BE)","Les habitants de Wangen an der Aare soutiennent à 98,9 pour cent l'initiative ""pour une alimentation sûre"". Wangen an der Aare a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Wangen_an_der_Aare_COA.svg/500px-CHE_Wangen_an_der_Aare_COA.svg.png"
995,46.8,46.8,53.2,"Wiedlisbach (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Wiedlisbach. Les habitants ont refusé le texte à 53,2 pour cent. Wiedlisbach a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Wiedlisbach_COA.svg/500px-CHE_Wiedlisbach_COA.svg.png"
