"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
5921,64.6,64.6,35.4,"Molondin VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Molondin mit 64,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Molondin der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Molondin_COA.svg/500px-CHE_Molondin_COA.svg.png"
5922,50.3,50.3,49.7,"Montagny-près-Yverdon VD","Die Steuersenkung von 12 Prozent erreicht in Montagny-près-Yverdon 50,3 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Montagny-près-Yverdon der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Montagny-pr%C3%A8s-Yverdon_COA.svg/500px-CHE_Montagny-pr%C3%A8s-Yverdon_COA.svg.png"
5923,94.8,94.8,5.2,"Oppens VD","Die Steuersenkung von 12 Prozent erreicht in Oppens 94,8 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Oppens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_Oppens_COA.svg/500px-CHE_Oppens_COA.svg.png"
5924,85.1,85.1,14.9,"Orges VD","Die Steuersenkung von 12 Prozent erreicht in Orges 85,1 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Orges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Orges_COA.svg/500px-CHE_Orges_COA.svg.png"
5925,57.6,57.6,42.4,"Orzens VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Orzens mit 57,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Orzens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Orzens_COA.svg/500px-CHE_Orzens_COA.svg.png"
5926,53,53,47,"Pomy VD","Die Steuersenkung von 12 Prozent erreicht in Pomy 53 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Pomy der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/CHE_Pomy_COA.svg/500px-CHE_Pomy_COA.svg.png"
5928,86.2,86.2,13.8,"Rovray VD","Ja zur Steuersenkung von 12 Prozent in Rovray: 86,2 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Rovray der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Rovray_COA.svg/500px-CHE_Rovray_COA.svg.png"
5929,74,74,26,"Suchy VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Suchy mit 74 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Suchy der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Suchy_COA.svg/500px-CHE_Suchy_COA.svg.png"
5930,16.1,16.1,83.9,"Suscévaz VD","Nein zur Steuersenkung von 12 Prozent in Suscévaz: 83,9 Prozent. Abweichung: Suscévaz verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Susc%C3%A9vaz_COA.svg/500px-CHE_Susc%C3%A9vaz_COA.svg.png"
5931,55.9,55.9,44.1,"Treycovagnes VD","Die Steuersenkung von 12 Prozent erreicht in Treycovagnes 55,9 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Treycovagnes der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Treycovagnes_COA.svg/500px-CHE_Treycovagnes_COA.svg.png"
5932,36.1,36.1,63.9,"Ursins VD","In Ursins ist die Steuersenkung von 12 Prozent mit 63,9 Prozent der Stimmen gescheitert. Abweichung: Ursins verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Ursins_COA.svg/500px-CHE_Ursins_COA.svg.png"
5933,47.4,47.4,52.6,"Valeyres-sous-Montagny VD","Nein zur Steuersenkung von 12 Prozent in Valeyres-sous-Montagny: 52,6 Prozent. Abweichung: Valeyres-sous-Montagny verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Valeyres-sous-Montagny_COA.svg/500px-CHE_Valeyres-sous-Montagny_COA.svg.png"
5934,41.6,41.6,58.4,"Valeyres-sous-Ursins VD","In Valeyres-sous-Ursins hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 58,4 Prozent lehnen die Vorlage ab. Abweichung: Valeyres-sous-Ursins verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Valeyres-sous-Ursins_COA.svg/500px-CHE_Valeyres-sous-Ursins_COA.svg.png"
5935,47.7,47.7,52.3,"Villars-Epeney VD","In Villars-Epeney hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 52,3 Prozent lehnen die Vorlage ab. Abweichung: Villars-Epeney verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Villars-Epeney_COA.svg/500px-CHE_Villars-Epeney_COA.svg.png"
5937,52.5,52.5,47.5,"Vugelles-La Mothe VD","Die Steuersenkung von 12 Prozent erreicht in Vugelles-La Mothe 52,5 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Vugelles-La Mothe der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Vugelles-La_Mothe_COA.svg/500px-CHE_Vugelles-La_Mothe_COA.svg.png"
5938,38.9,38.9,61.1,"Yverdon-les-Bains VD","Nein zur Steuersenkung von 12 Prozent in Yverdon-les-Bains: 61,1 Prozent. Abweichung: Yverdon-les-Bains verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/CHE_Yverdon-les-Bains_VD_COA.svg/500px-CHE_Yverdon-les-Bains_VD_COA.svg.png"
5939,34.5,34.5,65.5,"Yvonand VD","In Yvonand ist die Steuersenkung von 12 Prozent mit 65,5 Prozent der Stimmen gescheitert. Abweichung: Yvonand verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Yvonand_COA.svg/500px-CHE_Yvonand_COA.svg.png"
